1,4737.33 ,15.2426
2,5517.89 ,365.364
3,5998.52 ,736.09
4,6876.99 ,931.511
5,7282.54 ,611.891
6,7197.23 ,491.546
7,7082.53 ,395.339
8,6874.79 ,370.71
9,6760.52 ,322.157
10,6946.36 ,337.579
11,6735.32 ,393.196
12,7226.01 ,460.326
13,7234.91 ,383.966
14,6729.88 ,54.7492
15,7174.21 ,439.775
