<<<<<<< HEAD
1,1881.98
2,1991.29
4,2250.50
7,2290.97
=======
1,1082.53
2,923.07
4,817.90
7,898.69
>>>>>>> 298a44d2d04f7de6b1929a16d4f75464bb20c663
